CustomerID;CustomerName;Products;Distribution;distParams;firstdate;activeAschID
7;Customer 7;"[{""prod_no"": 0, ""prodID"": 63},{""prod_no"": 1, ""prodID"": 61},{""prod_no"": 2, ""prodID"": 65},{""prod_no"": 3, ""prodID"": 58},{""prod_no"": 4, ""prodID"": 57},{""prod_no"": 5, ""prodID"": 59},{""prod_no"": 6, ""prodID"": 60},{""prod_no"": 7, ""prodID"": 60}]";norm;[730,10];522;153875.0
2;Customer 2;"[{""prod_no"": 0, ""prodID"": 111}]";norm;[730,10];522;153878.0
3;Customer 3;"[{""prod_no"": 0, ""prodID"": 111}]";norm;[730,10];522;153879.0
3;Customer 3;"[{""prod_no"": 0, ""prodID"": 112}]";norm;[730,10];522;153880.0
1;Customer 1;"[{""prod_no"": 0, ""prodID"": 112}]";norm;[730,10];522;153881.0
0;Customer 0;"[{""prod_no"": 0, ""prodID"": 113},{""prod_no"": 1, ""prodID"": 113},{""prod_no"": 2, ""prodID"": 113},{""prod_no"": 3, ""prodID"": 113},{""prod_no"": 4, ""prodID"": 113},{""prod_no"": 5, ""prodID"": 113},{""prod_no"": 6, ""prodID"": 113},{""prod_no"": 7, ""prodID"": 113},{""prod_no"": 8, ""prodID"": 113},{""prod_no"": 9, ""prodID"": 113},{""prod_no"": 10, ""prodID"": 113},{""prod_no"": 11, ""prodID"": 113}]";norm;[730,10];522;153882.0
6;Customer 6;"[{""prod_no"": 0, ""prodID"": 113},{""prod_no"": 1, ""prodID"": 113},{""prod_no"": 2, ""prodID"": 113},{""prod_no"": 3, ""prodID"": 113},{""prod_no"": 4, ""prodID"": 113},{""prod_no"": 5, ""prodID"": 113},{""prod_no"": 6, ""prodID"": 113},{""prod_no"": 7, ""prodID"": 113},{""prod_no"": 8, ""prodID"": 113},{""prod_no"": 9, ""prodID"": 113},{""prod_no"": 10, ""prodID"": 113},{""prod_no"": 11, ""prodID"": 113}]";norm;[730,10];522;153883.0
3;Customer 3;"[{""prod_no"": 0, ""prodID"": 57}]";norm;[730,10];523;153901.0
4;Customer 4;"[{""prod_no"": 0, ""prodID"": 57}]";norm;[730,10];523;153902.0
1;Customer 1;"[{""prod_no"": 0, ""prodID"": 60}]";norm;[730,10];523;153903.0
3;Customer 3;"[{""prod_no"": 0, ""prodID"": 60}]";norm;[730,10];523;153904.0
2;Customer 2;"[{""prod_no"": 0, ""prodID"": 63}]";norm;[730,10];523;153905.0
7;Customer 7;"[{""prod_no"": 0, ""prodID"": 63}]";norm;[730,10];523;153906.0
1;Customer 1;"[{""prod_no"": 0, ""prodID"": 57}]";norm;[730,10];523;153907.0
0;Customer 0;"[{""prod_no"": 0, ""prodID"": 57}]";norm;[730,10];523;153908.0
7;Customer 7;"[{""prod_no"": 0, ""prodID"": 58}]";norm;[730,10];523;153909.0
4;Customer 4;"[{""prod_no"": 0, ""prodID"": 58}]";norm;[730,10];523;153910.0
0;Customer 0;"[{""prod_no"": 0, ""prodID"": 9},{""prod_no"": 1, ""prodID"": 9}]";norm;[365,10];158;153943.0
6;Customer 6;"[{""prod_no"": 0, ""prodID"": 114},{""prod_no"": 1, ""prodID"": 114}]";norm;[730,10];528;153979.0
3;Customer 3;"[{""prod_no"": 0, ""prodID"": 114}]";norm;[730,10];528;153980.0
0;Customer 0;"[{""prod_no"": 0, ""prodID"": 117}]";norm;[365,10];163;153987.0
0;Customer 0;"[{""prod_no"": 0, ""prodID"": 61}]";norm;[730,10];528;154003.0
5;Customer 5;"[{""prod_no"": 0, ""prodID"": 63}]";norm;[730,10];528;154004.0
2;Customer 2;"[{""prod_no"": 0, ""prodID"": 64}]";norm;[730,10];528;154005.0
7;Customer 7;"[{""prod_no"": 0, ""prodID"": 38}]";norm;[365,10];164;154018.0
0;Customer 0;"[{""prod_no"": 0, ""prodID"": 112}]";norm;[730,10];529;154036.0
5;Customer 5;"[{""prod_no"": 0, ""prodID"": 64}]";norm;[730,10];529;154037.0
4;Customer 4;"[{""prod_no"": 0, ""prodID"": 150}]";norm;[730,10];529;154038.0
5;Customer 5;"[{""prod_no"": 0, ""prodID"": 65}]";norm;[730,10];529;154039.0
5;Customer 5;"[{""prod_no"": 0, ""prodID"": 57}]";norm;[365,10];164;154043.0
0;Customer 0;"[{""prod_no"": 0, ""prodID"": 61},{""prod_no"": 1, ""prodID"": 61}]";norm;[365,10];164;154044.0
1;Customer 1;"[{""prod_no"": 0, ""prodID"": 113},{""prod_no"": 1, ""prodID"": 113},{""prod_no"": 2, ""prodID"": 113},{""prod_no"": 3, ""prodID"": 112},{""prod_no"": 4, ""prodID"": 113},{""prod_no"": 5, ""prodID"": 113}]";norm;[365,10];165;154047.0
0;Customer 0;"[{""prod_no"": 0, ""prodID"": 113},{""prod_no"": 1, ""prodID"": 113},{""prod_no"": 2, ""prodID"": 113},{""prod_no"": 3, ""prodID"": 113},{""prod_no"": 4, ""prodID"": 114},{""prod_no"": 5, ""prodID"": 113}]";norm;[730,10];530;154048.0
1;Customer 1;"[{""prod_no"": 0, ""prodID"": 113},{""prod_no"": 1, ""prodID"": 113},{""prod_no"": 2, ""prodID"": 113},{""prod_no"": 3, ""prodID"": 113},{""prod_no"": 4, ""prodID"": 114},{""prod_no"": 5, ""prodID"": 113}]";norm;[730,10];530;154050.0
3;Customer 3;"[{""prod_no"": 0, ""prodID"": 34},{""prod_no"": 1, ""prodID"": 35},{""prod_no"": 2, ""prodID"": 40},{""prod_no"": 3, ""prodID"": 34},{""prod_no"": 4, ""prodID"": 35},{""prod_no"": 5, ""prodID"": 40},{""prod_no"": 6, ""prodID"": 33},{""prod_no"": 7, ""prodID"": 41},{""prod_no"": 8, ""prodID"": 38},{""prod_no"": 9, ""prodID"": 36},{""prod_no"": 10, ""prodID"": 37},{""prod_no"": 11, ""prodID"": 40},{""prod_no"": 12, ""prodID"": 40},{""prod_no"": 13, ""prodID"": 39},{""prod_no"": 14, ""prodID"": 37},{""prod_no"": 15, ""prodID"": 33},{""prod_no"": 16, ""prodID"": 34},{""prod_no"": 17, ""prodID"": 41},{""prod_no"": 18, ""prodID"": 34},{""prod_no"": 19, ""prodID"": 38},{""prod_no"": 20, ""prodID"": 39},{""prod_no"": 21, ""prodID"": 37},{""prod_no"": 22, ""prodID"": 33},{""prod_no"": 23, ""prodID"": 36},{""prod_no"": 24, ""prodID"": 37},{""prod_no"": 25, ""prodID"": 38},{""prod_no"": 26, ""prodID"": 39}]";norm;[730,10];533;154084.0
7;Customer 7;"[{""prod_no"": 0, ""prodID"": 39}]";norm;[730,10];533;154105.0
1;Customer 1;"[{""prod_no"": 0, ""prodID"": 38}]";norm;[730,10];534;154165.0
2;Customer 2;"[{""prod_no"": 0, ""prodID"": 33}]";norm;[730,10];534;154166.0
0;Customer 0;"[{""prod_no"": 0, ""prodID"": 40}]";norm;[730,10];534;154179.0
3;Customer 3;"[{""prod_no"": 0, ""prodID"": 38}]";norm;[730,10];534;154183.0
5;Customer 5;"[{""prod_no"": 0, ""prodID"": 38}]";norm;[730,10];534;154184.0
7;Customer 7;"[{""prod_no"": 0, ""prodID"": 38}]";norm;[730,10];534;154185.0
6;Customer 6;"[{""prod_no"": 0, ""prodID"": 38}]";norm;[730,10];534;154186.0
1;Customer 1;"[{""prod_no"": 0, ""prodID"": 63},{""prod_no"": 1, ""prodID"": 61},{""prod_no"": 2, ""prodID"": 60},{""prod_no"": 3, ""prodID"": 60},{""prod_no"": 4, ""prodID"": 59},{""prod_no"": 5, ""prodID"": 58},{""prod_no"": 6, ""prodID"": 62},{""prod_no"": 7, ""prodID"": 62},{""prod_no"": 8, ""prodID"": 57},{""prod_no"": 9, ""prodID"": 64},{""prod_no"": 10, ""prodID"": 63},{""prod_no"": 11, ""prodID"": 60},{""prod_no"": 12, ""prodID"": 58},{""prod_no"": 13, ""prodID"": 60}]";norm;[730,10];535;154193.0
6;Customer 6;"[{""prod_no"": 0, ""prodID"": 61},{""prod_no"": 1, ""prodID"": 65},{""prod_no"": 2, ""prodID"": 64},{""prod_no"": 3, ""prodID"": 64},{""prod_no"": 4, ""prodID"": 63},{""prod_no"": 5, ""prodID"": 62},{""prod_no"": 6, ""prodID"": 61},{""prod_no"": 7, ""prodID"": 60},{""prod_no"": 8, ""prodID"": 58},{""prod_no"": 9, ""prodID"": 58},{""prod_no"": 10, ""prodID"": 57},{""prod_no"": 11, ""prodID"": 59}]";norm;[730,10];535;154194.0
0;Customer 0;"[{""prod_no"": 0, ""prodID"": 57}]";norm;[730,10];535;154195.0
3;Customer 3;"[{""prod_no"": 0, ""prodID"": 35}]";norm;[730,10];535;154196.0
0;Customer 0;"[{""prod_no"": 0, ""prodID"": 41}]";norm;[730,10];535;154197.0
5;Customer 5;"[{""prod_no"": 0, ""prodID"": 61}]";norm;[730,10];535;154198.0
0;Customer 0;"[{""prod_no"": 0, ""prodID"": 65},{""prod_no"": 1, ""prodID"": 57},{""prod_no"": 2, ""prodID"": 59},{""prod_no"": 3, ""prodID"": 58}]";norm;[365,10];170;154199.0
1;Customer 1;"[{""prod_no"": 0, ""prodID"": 39}]";norm;[730,10];535;154200.0
6;Customer 6;"[{""prod_no"": 0, ""prodID"": 113}]";norm;[730,10];535;154207.0
6;Customer 6;"[{""prod_no"": 0, ""prodID"": 113}]";norm;[730,10];535;154208.0
2;Customer 2;"[{""prod_no"": 0, ""prodID"": 59}]";norm;[730,10];535;154272.0
1;Customer 1;"[{""prod_no"": 0, ""prodID"": 153}]";norm;[730,10];535;154273.0
2;Customer 2;"[{""prod_no"": 0, ""prodID"": 153}]";norm;[730,10];535;154274.0
5;Customer 5;"[{""prod_no"": 0, ""prodID"": 110}]";norm;[365,10];172;154277.0
0;Customer 0;"[{""prod_no"": 0, ""prodID"": 110}]";norm;[365,10];172;154278.0
5;Customer 5;"[{""prod_no"": 0, ""prodID"": 110}]";norm;[365,10];172;154280.0
3;Customer 3;"[{""prod_no"": 0, ""prodID"": 110}]";norm;[365,10];172;154281.0
0;Customer 0;"[{""prod_no"": 0, ""prodID"": 110}]";norm;[365,10];172;154286.0
4;Customer 4;"[{""prod_no"": 0, ""prodID"": 110}]";norm;[365,10];172;154287.0
4;Customer 4;"[{""prod_no"": 0, ""prodID"": 110}]";norm;[365,10];172;154288.0
6;Customer 6;"[{""prod_no"": 0, ""prodID"": 110}]";norm;[365,10];172;154289.0
2;Customer 2;"[{""prod_no"": 0, ""prodID"": 110}]";norm;[365,10];172;154290.0
7;Customer 7;"[{""prod_no"": 0, ""prodID"": 110}]";norm;[365,10];172;154293.0
1;Customer 1;"[{""prod_no"": 0, ""prodID"": 57},{""prod_no"": 1, ""prodID"": 63},{""prod_no"": 2, ""prodID"": 60},{""prod_no"": 3, ""prodID"": 57}]";norm;[365,10];175;154302.0
2;Customer 2;"[{""prod_no"": 0, ""prodID"": 60}]";norm;[730,10];540;154306.0
5;Customer 5;"[{""prod_no"": 0, ""prodID"": 60}]";norm;[730,10];540;154307.0
2;Customer 2;"[{""prod_no"": 0, ""prodID"": 58}]";norm;[730,10];540;154309.0
2;Customer 2;"[{""prod_no"": 0, ""prodID"": 41},{""prod_no"": 1, ""prodID"": 34},{""prod_no"": 2, ""prodID"": 33},{""prod_no"": 3, ""prodID"": 33},{""prod_no"": 4, ""prodID"": 34},{""prod_no"": 5, ""prodID"": 34},{""prod_no"": 6, ""prodID"": 35},{""prod_no"": 7, ""prodID"": 36},{""prod_no"": 8, ""prodID"": 38},{""prod_no"": 9, ""prodID"": 37},{""prod_no"": 10, ""prodID"": 38},{""prod_no"": 11, ""prodID"": 39},{""prod_no"": 12, ""prodID"": 40},{""prod_no"": 13, ""prodID"": 40},{""prod_no"": 14, ""prodID"": 35},{""prod_no"": 15, ""prodID"": 34},{""prod_no"": 16, ""prodID"": 37},{""prod_no"": 17, ""prodID"": 41},{""prod_no"": 18, ""prodID"": 40},{""prod_no"": 19, ""prodID"": 40},{""prod_no"": 20, ""prodID"": 33},{""prod_no"": 21, ""prodID"": 34},{""prod_no"": 22, ""prodID"": 35},{""prod_no"": 23, ""prodID"": 36},{""prod_no"": 24, ""prodID"": 34},{""prod_no"": 25, ""prodID"": 37},{""prod_no"": 26, ""prodID"": 37},{""prod_no"": 27, ""prodID"": 39},{""prod_no"": 28, ""prodID"": 33},{""prod_no"": 29, ""prodID"": 34}]";norm;[365,10];176;154339.0
2;Customer 2;"[{""prod_no"": 0, ""prodID"": 36}]";norm;[365,10];176;154345.0
3;Customer 3;"[{""prod_no"": 0, ""prodID"": 36}]";norm;[365,10];176;154346.0
6;Customer 6;"[{""prod_no"": 0, ""prodID"": 60},{""prod_no"": 1, ""prodID"": 60},{""prod_no"": 2, ""prodID"": 60},{""prod_no"": 3, ""prodID"": 60},{""prod_no"": 4, ""prodID"": 60},{""prod_no"": 5, ""prodID"": 60}]";norm;[365,10];177;154391.0
5;Customer 5;"[{""prod_no"": 0, ""prodID"": 60},{""prod_no"": 1, ""prodID"": 60},{""prod_no"": 2, ""prodID"": 60},{""prod_no"": 3, ""prodID"": 60},{""prod_no"": 4, ""prodID"": 60},{""prod_no"": 5, ""prodID"": 60}]";norm;[365,10];177;154392.0
6;Customer 6;"[{""prod_no"": 0, ""prodID"": 36},{""prod_no"": 1, ""prodID"": 34},{""prod_no"": 2, ""prodID"": 38},{""prod_no"": 3, ""prodID"": 41},{""prod_no"": 4, ""prodID"": 33},{""prod_no"": 5, ""prodID"": 41},{""prod_no"": 6, ""prodID"": 40},{""prod_no"": 7, ""prodID"": 38},{""prod_no"": 8, ""prodID"": 39},{""prod_no"": 9, ""prodID"": 34},{""prod_no"": 10, ""prodID"": 37},{""prod_no"": 11, ""prodID"": 37},{""prod_no"": 12, ""prodID"": 34},{""prod_no"": 13, ""prodID"": 40},{""prod_no"": 14, ""prodID"": 34},{""prod_no"": 15, ""prodID"": 40},{""prod_no"": 16, ""prodID"": 33},{""prod_no"": 17, ""prodID"": 35},{""prod_no"": 18, ""prodID"": 40},{""prod_no"": 19, ""prodID"": 39},{""prod_no"": 20, ""prodID"": 37},{""prod_no"": 21, ""prodID"": 37},{""prod_no"": 22, ""prodID"": 36},{""prod_no"": 23, ""prodID"": 35},{""prod_no"": 24, ""prodID"": 34},{""prod_no"": 25, ""prodID"": 34},{""prod_no"": 26, ""prodID"": 33},{""prod_no"": 27, ""prodID"": 59},{""prod_no"": 28, ""prodID"": 33},{""prod_no"": 29, ""prodID"": 34}]";norm;[365,10];177;154393.0
0;Customer 0;"[{""prod_no"": 0, ""prodID"": 15}]";norm;[730,10];544;154433.0
2;Customer 2;"[{""prod_no"": 0, ""prodID"": 36},{""prod_no"": 1, ""prodID"": 37},{""prod_no"": 2, ""prodID"": 36},{""prod_no"": 3, ""prodID"": 35},{""prod_no"": 4, ""prodID"": 40},{""prod_no"": 5, ""prodID"": 40},{""prod_no"": 6, ""prodID"": 34},{""prod_no"": 7, ""prodID"": 39},{""prod_no"": 8, ""prodID"": 39},{""prod_no"": 9, ""prodID"": 39},{""prod_no"": 10, ""prodID"": 38},{""prod_no"": 11, ""prodID"": 34},{""prod_no"": 12, ""prodID"": 34}]";norm;[365,10];179;154435.0
3;Customer 3;"[{""prod_no"": 0, ""prodID"": 114},{""prod_no"": 1, ""prodID"": 114},{""prod_no"": 2, ""prodID"": 114},{""prod_no"": 3, ""prodID"": 114},{""prod_no"": 4, ""prodID"": 114},{""prod_no"": 5, ""prodID"": 114},{""prod_no"": 6, ""prodID"": 114},{""prod_no"": 7, ""prodID"": 114},{""prod_no"": 8, ""prodID"": 114},{""prod_no"": 9, ""prodID"": 114}]";norm;[365,10];182;154437.0
2;Customer 2;"[{""prod_no"": 0, ""prodID"": 114},{""prod_no"": 1, ""prodID"": 114},{""prod_no"": 2, ""prodID"": 114},{""prod_no"": 3, ""prodID"": 114},{""prod_no"": 4, ""prodID"": 114},{""prod_no"": 5, ""prodID"": 114},{""prod_no"": 6, ""prodID"": 114},{""prod_no"": 7, ""prodID"": 114},{""prod_no"": 8, ""prodID"": 114},{""prod_no"": 9, ""prodID"": 114}]";norm;[365,10];182;154438.0
0;Customer 0;"[{""prod_no"": 0, ""prodID"": 114},{""prod_no"": 1, ""prodID"": 114},{""prod_no"": 2, ""prodID"": 114},{""prod_no"": 3, ""prodID"": 114},{""prod_no"": 4, ""prodID"": 114},{""prod_no"": 5, ""prodID"": 114},{""prod_no"": 6, ""prodID"": 114},{""prod_no"": 7, ""prodID"": 114},{""prod_no"": 8, ""prodID"": 114},{""prod_no"": 9, ""prodID"": 114}]";norm;[730,10];547;154439.0
3;Customer 3;"[{""prod_no"": 0, ""prodID"": 39}]";norm;[365,10];182;154474.0
2;Customer 2;"[{""prod_no"": 0, ""prodID"": 38}]";norm;[365,10];182;154475.0
0;Customer 0;"[{""prod_no"": 0, ""prodID"": 57},{""prod_no"": 1, ""prodID"": 65}]";norm;[365,10];182;154478.0
4;Customer 4;"[{""prod_no"": 0, ""prodID"": 64}]";norm;[730,10];547;154480.0
2;Customer 2;"[{""prod_no"": 0, ""prodID"": 65}]";norm;[365,10];182;154482.0
6;Customer 6;"[{""prod_no"": 0, ""prodID"": 63}]";norm;[365,10];182;154483.0
3;Customer 3;"[{""prod_no"": 0, ""prodID"": 33},{""prod_no"": 1, ""prodID"": 41},{""prod_no"": 2, ""prodID"": 34},{""prod_no"": 3, ""prodID"": 40},{""prod_no"": 4, ""prodID"": 40},{""prod_no"": 5, ""prodID"": 35},{""prod_no"": 6, ""prodID"": 39},{""prod_no"": 7, ""prodID"": 38},{""prod_no"": 8, ""prodID"": 37},{""prod_no"": 9, ""prodID"": 34},{""prod_no"": 10, ""prodID"": 34},{""prod_no"": 11, ""prodID"": 36},{""prod_no"": 12, ""prodID"": 35},{""prod_no"": 13, ""prodID"": 34},{""prod_no"": 14, ""prodID"": 33},{""prod_no"": 15, ""prodID"": 41},{""prod_no"": 16, ""prodID"": 40},{""prod_no"": 17, ""prodID"": 39},{""prod_no"": 18, ""prodID"": 38},{""prod_no"": 19, ""prodID"": 37},{""prod_no"": 20, ""prodID"": 37},{""prod_no"": 21, ""prodID"": 36},{""prod_no"": 22, ""prodID"": 35},{""prod_no"": 23, ""prodID"": 34},{""prod_no"": 24, ""prodID"": 34},{""prod_no"": 25, ""prodID"": 33},{""prod_no"": 26, ""prodID"": 40},{""prod_no"": 27, ""prodID"": 37}]";norm;[365,10];183;154492.0
3;Customer 3;"[{""prod_no"": 0, ""prodID"": 34},{""prod_no"": 1, ""prodID"": 33},{""prod_no"": 2, ""prodID"": 34},{""prod_no"": 3, ""prodID"": 34},{""prod_no"": 4, ""prodID"": 35},{""prod_no"": 5, ""prodID"": 36},{""prod_no"": 6, ""prodID"": 37},{""prod_no"": 7, ""prodID"": 37},{""prod_no"": 8, ""prodID"": 38},{""prod_no"": 9, ""prodID"": 39},{""prod_no"": 10, ""prodID"": 40},{""prod_no"": 11, ""prodID"": 40},{""prod_no"": 12, ""prodID"": 35},{""prod_no"": 13, ""prodID"": 33},{""prod_no"": 14, ""prodID"": 41},{""prod_no"": 15, ""prodID"": 34},{""prod_no"": 16, ""prodID"": 33},{""prod_no"": 17, ""prodID"": 41},{""prod_no"": 18, ""prodID"": 34},{""prod_no"": 19, ""prodID"": 40},{""prod_no"": 20, ""prodID"": 39},{""prod_no"": 21, ""prodID"": 40},{""prod_no"": 22, ""prodID"": 37},{""prod_no"": 23, ""prodID"": 37},{""prod_no"": 24, ""prodID"": 36},{""prod_no"": 25, ""prodID"": 35},{""prod_no"": 26, ""prodID"": 38},{""prod_no"": 27, ""prodID"": 34}]";norm;[365,10];183;154495.0
4;Customer 4;"[{""prod_no"": 0, ""prodID"": 111}]";norm;[365,10];183;154531.0
5;Customer 5;"[{""prod_no"": 0, ""prodID"": 59}]";norm;[730,10];548;154532.0
7;Customer 7;"[{""prod_no"": 0, ""prodID"": 34}]";norm;[730,10];548;154547.0
3;Customer 3;"[{""prod_no"": 0, ""prodID"": 34}]";norm;[730,10];548;154548.0
3;Customer 3;"[{""prod_no"": 0, ""prodID"": 34}]";norm;[730,10];548;154549.0
2;Customer 2;"[{""prod_no"": 0, ""prodID"": 34}]";norm;[730,10];548;154550.0
5;Customer 5;"[{""prod_no"": 0, ""prodID"": 111},{""prod_no"": 1, ""prodID"": 113},{""prod_no"": 2, ""prodID"": 114},{""prod_no"": 3, ""prodID"": 109},{""prod_no"": 4, ""prodID"": 110},{""prod_no"": 5, ""prodID"": 110},{""prod_no"": 6, ""prodID"": 111},{""prod_no"": 7, ""prodID"": 113},{""prod_no"": 8, ""prodID"": 110},{""prod_no"": 9, ""prodID"": 110},{""prod_no"": 10, ""prodID"": 115},{""prod_no"": 11, ""prodID"": 116},{""prod_no"": 12, ""prodID"": 116},{""prod_no"": 13, ""prodID"": 117},{""prod_no"": 14, ""prodID"": 109},{""prod_no"": 15, ""prodID"": 112}]";norm;[365,10];184;154571.0
4;Customer 4;"[{""prod_no"": 0, ""prodID"": 109},{""prod_no"": 1, ""prodID"": 110},{""prod_no"": 2, ""prodID"": 110},{""prod_no"": 3, ""prodID"": 111},{""prod_no"": 4, ""prodID"": 112},{""prod_no"": 5, ""prodID"": 113},{""prod_no"": 6, ""prodID"": 116},{""prod_no"": 7, ""prodID"": 114},{""prod_no"": 8, ""prodID"": 116},{""prod_no"": 9, ""prodID"": 117},{""prod_no"": 10, ""prodID"": 109},{""prod_no"": 11, ""prodID"": 111},{""prod_no"": 12, ""prodID"": 110},{""prod_no"": 13, ""prodID"": 113},{""prod_no"": 14, ""prodID"": 110},{""prod_no"": 15, ""prodID"": 115}]";norm;[365,10];184;154572.0
5;Customer 5;"[{""prod_no"": 0, ""prodID"": 109},{""prod_no"": 1, ""prodID"": 111},{""prod_no"": 2, ""prodID"": 112},{""prod_no"": 3, ""prodID"": 113},{""prod_no"": 4, ""prodID"": 113},{""prod_no"": 5, ""prodID"": 114},{""prod_no"": 6, ""prodID"": 115},{""prod_no"": 7, ""prodID"": 116},{""prod_no"": 8, ""prodID"": 116},{""prod_no"": 9, ""prodID"": 117},{""prod_no"": 10, ""prodID"": 109},{""prod_no"": 11, ""prodID"": 111},{""prod_no"": 12, ""prodID"": 110},{""prod_no"": 13, ""prodID"": 110},{""prod_no"": 14, ""prodID"": 110},{""prod_no"": 15, ""prodID"": 110}]";norm;[365,10];184;154573.0
7;Customer 7;"[{""prod_no"": 0, ""prodID"": 114}]";norm;[365,10];184;154574.0
4;Customer 4;"[{""prod_no"": 0, ""prodID"": 115}]";norm;[365,10];184;154575.0
7;Customer 7;"[{""prod_no"": 0, ""prodID"": 116}]";norm;[365,10];184;154576.0
4;Customer 4;"[{""prod_no"": 0, ""prodID"": 116}]";norm;[365,10];184;154577.0
2;Customer 2;"[{""prod_no"": 0, ""prodID"": 114}]";norm;[365,10];184;154578.0
6;Customer 6;"[{""prod_no"": 0, ""prodID"": 114}]";norm;[365,10];184;154579.0
0;Customer 0;"[{""prod_no"": 0, ""prodID"": 115}]";norm;[365,10];184;154580.0
3;Customer 3;"[{""prod_no"": 0, ""prodID"": 115}]";norm;[365,10];184;154581.0
2;Customer 2;"[{""prod_no"": 0, ""prodID"": 116}]";norm;[365,10];184;154582.0
1;Customer 1;"[{""prod_no"": 0, ""prodID"": 114}]";norm;[365,10];185;154610.0
5;Customer 5;"[{""prod_no"": 0, ""prodID"": 117}]";norm;[365,10];185;154613.0
4;Customer 4;"[{""prod_no"": 0, ""prodID"": 117}]";norm;[365,10];185;154614.0
4;Customer 4;"[{""prod_no"": 0, ""prodID"": 117}]";norm;[365,10];185;154615.0
7;Customer 7;"[{""prod_no"": 0, ""prodID"": 112}]";norm;[365,10];185;154616.0
1;Customer 1;"[{""prod_no"": 0, ""prodID"": 112}]";norm;[365,10];185;154617.0
2;Customer 2;"[{""prod_no"": 0, ""prodID"": 112}]";norm;[365,10];185;154618.0
1;Customer 1;"[{""prod_no"": 0, ""prodID"": 112}]";norm;[365,10];185;154619.0
7;Customer 7;"[{""prod_no"": 0, ""prodID"": 112}]";norm;[365,10];185;154620.0
3;Customer 3;"[{""prod_no"": 0, ""prodID"": 113}]";norm;[365,10];185;154621.0
3;Customer 3;"[{""prod_no"": 0, ""prodID"": 113}]";norm;[365,10];185;154622.0
5;Customer 5;"[{""prod_no"": 0, ""prodID"": 113}]";norm;[365,10];185;154623.0
1;Customer 1;"[{""prod_no"": 0, ""prodID"": 113}]";norm;[365,10];185;154624.0
7;Customer 7;"[{""prod_no"": 0, ""prodID"": 113}]";norm;[365,10];185;154625.0
3;Customer 3;"[{""prod_no"": 0, ""prodID"": 111}]";norm;[365,10];185;154626.0
3;Customer 3;"[{""prod_no"": 0, ""prodID"": 111}]";norm;[365,10];185;154627.0
1;Customer 1;"[{""prod_no"": 0, ""prodID"": 111}]";norm;[365,10];185;154628.0
5;Customer 5;"[{""prod_no"": 0, ""prodID"": 111}]";norm;[365,10];185;154629.0
4;Customer 4;"[{""prod_no"": 0, ""prodID"": 111}]";norm;[365,10];185;154630.0
4;Customer 4;"[{""prod_no"": 0, ""prodID"": 114}]";norm;[365,10];185;154631.0
7;Customer 7;"[{""prod_no"": 0, ""prodID"": 114}]";norm;[365,10];185;154632.0
7;Customer 7;"[{""prod_no"": 0, ""prodID"": 114}]";norm;[365,10];185;154633.0
7;Customer 7;"[{""prod_no"": 0, ""prodID"": 114}]";norm;[365,10];185;154634.0
1;Customer 1;"[{""prod_no"": 0, ""prodID"": 114}]";norm;[365,10];185;154635.0
1;Customer 1;"[{""prod_no"": 0, ""prodID"": 114}]";norm;[365,10];185;154637.0
0;Customer 0;"[{""prod_no"": 0, ""prodID"": 114}]";norm;[365,10];185;154638.0
0;Customer 0;"[{""prod_no"": 0, ""prodID"": 114}]";norm;[365,10];185;154639.0
3;Customer 3;"[{""prod_no"": 0, ""prodID"": 114}]";norm;[365,10];185;154640.0
6;Customer 6;"[{""prod_no"": 0, ""prodID"": 114}]";norm;[365,10];185;154641.0
5;Customer 5;"[{""prod_no"": 0, ""prodID"": 114}]";norm;[365,10];185;154642.0
1;Customer 1;"[{""prod_no"": 0, ""prodID"": 114}]";norm;[365,10];185;154643.0
7;Customer 7;"[{""prod_no"": 0, ""prodID"": 114}]";norm;[365,10];185;154644.0
1;Customer 1;"[{""prod_no"": 0, ""prodID"": 114}]";norm;[365,10];185;154645.0
3;Customer 3;"[{""prod_no"": 0, ""prodID"": 114}]";norm;[365,10];185;154646.0
5;Customer 5;"[{""prod_no"": 0, ""prodID"": 114}]";norm;[365,10];185;154647.0
2;Customer 2;"[{""prod_no"": 0, ""prodID"": 114}]";norm;[365,10];185;154648.0
7;Customer 7;"[{""prod_no"": 0, ""prodID"": 114}]";norm;[365,10];185;154649.0
2;Customer 2;"[{""prod_no"": 0, ""prodID"": 114}]";norm;[365,10];185;154650.0
2;Customer 2;"[{""prod_no"": 0, ""prodID"": 114}]";norm;[365,10];185;154651.0
7;Customer 7;"[{""prod_no"": 0, ""prodID"": 35}]";norm;[365,10];186;154676.0
